NAME	TITLE	SCORE	
PSME2P2		-0.7420495	
TFEC		-0.7424073	
SUGT1		-0.7424823	
LINC01006		-0.7430422	
FCGRT		-0.7431048	
CAMK2B		-0.74330807	
GEMIN4		-0.74352413	
WWTR1		-0.74384886	
ALOX12		-0.7444379	
DNAJB6		-0.74454015	
ATP5MF		-0.744669	
BUD23		-0.74467534	
ATP1A3		-0.7447046	
HIP1		-0.7450818	
AANAT		-0.7452816	
CITED4		-0.74537134	
TULP2		-0.7456862	
AURKB		-0.7458447	
NEIL3		-0.7459819	
LINC00266-1		-0.74617976	
TTC41P		-0.74626505	
ZC3HAV1		-0.7465032	
ENTPD8		-0.74655384	
SYNDIG1		-0.74696076	
H2BC7		-0.7470304	
DYRK4		-0.747148	
UBE2R2		-0.74723583	
TMA16P1		-0.74779475	
SLC22A4		-0.74823236	
KDM7A-DT		-0.74832	
RAD52		-0.74837214	
MIR3662		-0.74882346	
DUTP2		-0.74882585	
FKBP5		-0.7490953	
SLC25A11		-0.74938977	
PTPN2P2		-0.74965894	
LHX4		-0.7498563	
KCNJ4		-0.7506154	
MIR3186		-0.75137484	
FAM133B		-0.7515705	
PREB		-0.75175875	
CAMSAP3		-0.75194675	
ARPC1A		-0.75222325	
MBOAT1		-0.7523972	
WWC2		-0.7524122	
ZNF157		-0.75310856	
CACNA2D3		-0.75324404	
ABCF2		-0.7533401	
SLC25A5P5		-0.7534053	
RFPL2		-0.75344896	
RPSAP18		-0.75414926	
MRPL11		-0.75440353	
BLCAP		-0.7552612	
CNTN4		-0.7554166	
ADAR		-0.755646	
ITGB1P1		-0.7559287	
FMC1		-0.7559937	
GLB1L2		-0.7561801	
SUCLA2-AS1		-0.7563841	
TNRC18P1		-0.75650144	
ALOX12P2		-0.7565958	
ITGA11		-0.75781	
NALT1		-0.7584493	
KRT18P64		-0.7587665	
SLC35B4		-0.75893235	
C1orf226		-0.7594087	
PRNP		-0.7599465	
CENPF		-0.7600905	
DGAT2		-0.76073956	
ACTL6A		-0.7607514	
ADGRG1		-0.7608384	
DUSP5		-0.7609336	
IFITM10		-0.76104695	
NUDT1		-0.761411	
GAL		-0.7617055	
SNORA47		-0.7620181	
SNHG22		-0.76208794	
RMND5B		-0.76266855	
FRMPD2		-0.76294106	
EIF4A1P10		-0.76329494	
LINC00992		-0.7636476	
MRPL15		-0.7636849	
STAG3L5P-PVRIG2P-PILRB		-0.76390827	
DMBX1		-0.7639608	
CPSF3		-0.76406354	
MED30		-0.7648722	
GTF2F2		-0.7648919	
WBP11		-0.76541775	
SHFL		-0.7657917	
PRDX3		-0.76620567	
TRIM21		-0.7663	
ACOT11		-0.7664161	
RTEL1		-0.7666117	
NCAPD2		-0.7669057	
RHBDF2		-0.76722777	
HEXIM2-AS1		-0.7674033	
RAD51AP1		-0.76813877	
TMX4		-0.768143	
CTDP1		-0.76818556	
PTHLH		-0.76823545	
MRM3		-0.76839256	
LURAP1L-AS1		-0.7688767	
RRP15		-0.7694714	
SNRPEP11		-0.76974726	
EED		-0.7702067	
CA8		-0.7703977	
RCC1L		-0.7705582	
PIN4P1		-0.7705771	
CASP4		-0.7706597	
FAM136DP		-0.77149934	
MTND3P22		-0.771522	
CD164L2		-0.7720784	
DET1		-0.7736372	
APOL2		-0.77370965	
DPP9		-0.77372825	
MZT2A		-0.7747209	
EGFL7		-0.77510256	
EPN2		-0.7755534	
MDH1B		-0.7762268	
NTAN1		-0.77698505	
CEBPB-AS1		-0.7770708	
KIF24		-0.77733755	
TMPRSS4		-0.77741396	
FAM106A		-0.7774456	
SPCS3		-0.7778009	
DHRS4L1		-0.7778124	
KIF16B		-0.7778535	
TMPRSS5		-0.7785978	
LYPD6B		-0.7790861	
ANO6		-0.7791916	
DNAJB6P1		-0.7799052	
SNRPA1-DT		-0.7804647	
NUDT18		-0.7805273	
H2BC18		-0.7805831	
PSMG1		-0.7808404	
PLBD2		-0.7808886	
GRK6		-0.78208226	
ZNF800		-0.78215295	
CNTRL		-0.7825626	
CEP250		-0.7827909	
COG5		-0.78291905	
E2F6P1		-0.78313595	
PCOLCE2		-0.78365195	
TXNL4A		-0.7837309	
TCF3P1		-0.78376764	
FRA10AC1		-0.7839011	
DNMBP		-0.7840068	
CCDC112		-0.78437096	
KDSR		-0.7845018	
PHGDH		-0.7850424	
CDH17		-0.78515404	
LINC00910		-0.78528464	
GNAQP1		-0.7853592	
IL18R1		-0.7856383	
TCHP		-0.7861741	
ZNF430		-0.78638995	
LINC02572		-0.78659123	
NOP2		-0.786826	
UBE3C		-0.7873046	
GLIPR1L1		-0.78738606	
BOLL		-0.78741485	
FAT2		-0.78744817	
MAU2		-0.7875837	
DNAAF5		-0.7886645	
PLS3		-0.7888478	
MTREX		-0.789034	
ASPHD2		-0.78934366	
ALG1L9P		-0.789853	
INKA1		-0.79010314	
ATP5F1A		-0.79085606	
CADPS		-0.7911607	
RIMKLBP2		-0.79163706	
CDK5		-0.7926195	
NRIP2		-0.79337347	
ZNF575		-0.7940206	
EIF4A2P2		-0.7941716	
LGI4		-0.7945119	
CYB5D2		-0.7951892	
HOXB2		-0.79553026	
MIR1180		-0.79556453	
CYRIA		-0.79560137	
PSMG3-AS1		-0.79562765	
RNASET2		-0.79592425	
LINC01767		-0.79652935	
MCM7		-0.79676306	
DNAJC15		-0.7971885	
COMMD10		-0.7976558	
EPHA5		-0.79844546	
CLMP		-0.7985844	
PELP1		-0.7986826	
M6PR		-0.7990061	
MTHFD2P7		-0.7997935	
APOOP4		-0.8005206	
LRP2BP		-0.8010146	
KRTAP4-1		-0.8010163	
IFITM2		-0.8012998	
CMBL		-0.8013742	
PRKAG2		-0.8015139	
CDRT15		-0.80164295	
ABCA12		-0.801646	
MRPS31P5		-0.80230814	
HADHB		-0.80247194	
SNAPC2		-0.8027674	
ELOVL5		-0.8028594	
ASS1P14		-0.8035026	
SCNN1A		-0.8038192	
PCDHB13		-0.8042055	
DBF4		-0.80426896	
KIAA0100		-0.8044399	
CLDN7		-0.8047597	
SLC7A2		-0.8053499	
ALKBH4		-0.80570555	
PAXIP1-AS2		-0.8057344	
LINC02041		-0.8061379	
RNF125		-0.80632424	
GALE		-0.8064827	
GUSB		-0.8066454	
NCOA7		-0.8068527	
GDAP1L1		-0.8069226	
CDC25B		-0.80701905	
MIAT		-0.80702835	
SARS2		-0.8071793	
MOV10		-0.8073789	
TUBB1		-0.8074884	
HTRA2		-0.8075315	
RAET1K		-0.80777824	
HSPE1P7		-0.8078551	
BAG3		-0.8086978	
PI3		-0.80910397	
FKBP4		-0.8098979	
RNU6-126P		-0.8102893	
RBM14		-0.81068736	
LAMB1		-0.8106977	
TIPARP		-0.81072116	
DAXX		-0.8109718	
CFAP52		-0.81149536	
PAM		-0.81159365	
PCDHGA6		-0.8120092	
ALG8		-0.8121341	
YWHAEP5		-0.8129798	
CICP14		-0.81369394	
RFWD3		-0.81374013	
ESR2		-0.8140666	
PEMT		-0.8142388	
MKRN1		-0.81435037	
IFT22		-0.81517595	
TFAP4		-0.8156081	
CACNA1D		-0.81574047	
CTIF		-0.8160986	
CELP		-0.8166111	
ACMSD		-0.8167531	
TFB2M		-0.81740403	
STAG3L5P		-0.81743836	
WDR86		-0.8176576	
SERPINF1		-0.81801295	
MACROD1		-0.8183504	
ELMOD3		-0.818397	
GLRA2		-0.8194715	
XRCC2		-0.8200609	
PCCB		-0.8202131	
MZT1		-0.82033074	
PSAP		-0.82066077	
VWA8-AS1		-0.8206694	
TPI1		-0.82105213	
KIF26A		-0.8212448	
CTNNBL1		-0.82131344	
ANKRD29		-0.82139707	
SPATA9		-0.82144266	
PNO1		-0.8219022	
NAT1		-0.8220005	
ZNF124		-0.82269406	
GABRA3		-0.82287574	
IL15		-0.82303035	
NUDT15		-0.8232882	
LUC7L2		-0.8235097	
TFAM		-0.82362056	
SSX2IP		-0.8239214	
ATF7IP		-0.8244485	
TBCAP1		-0.8244867	
STOML2		-0.82499295	
PSRC1		-0.825017	
HAUS7		-0.82514894	
RBFA		-0.8257833	
EXOSC3		-0.82594085	
KDSR-DT		-0.82642686	
SEC14L2		-0.82653403	
RBM43		-0.82687515	
JMJD7		-0.8269394	
SYTL4		-0.8271864	
CCDC89		-0.8273886	
TTC26		-0.82841414	
POMZP3		-0.83011323	
CARNMT1		-0.831023	
GPRC5B		-0.831065	
EEF1B2P2		-0.8311661	
FRG1KP		-0.8322128	
GALNS		-0.8324885	
RPL34-DT		-0.8333224	
TBCA		-0.83348346	
LRRC4C		-0.8336976	
RNU6-1053P		-0.8338149	
METTL7B		-0.83415276	
SNTB1		-0.83419573	
CRYZL2P		-0.83426875	
TSEN15		-0.83485943	
HHAT		-0.83591896	
RBM20		-0.83613336	
CRYZP1		-0.8366893	
SPDYE2		-0.8367183	
FOXO6		-0.83683914	
TIAM1-AS1		-0.8369985	
FAM133DP		-0.8374196	
FAM153CP		-0.8377954	
SPI1		-0.8379569	
RORA-AS1		-0.8382215	
PPP3CB		-0.83873713	
CHPT1		-0.8390049	
LARS1		-0.83927333	
COPS9		-0.8397688	
HADHAP1		-0.83997834	
CBLL1		-0.8401262	
TAGAP-AS1		-0.84031075	
VASH2		-0.84088004	
CYTOR		-0.84105307	
EDN2		-0.8415598	
PPP1CC		-0.842156	
KRT18P3		-0.84228724	
SOST		-0.84278196	
NARS1		-0.8429699	
MED31		-0.84335107	
RB1-DT		-0.843654	
RPP25L		-0.843702	
LINC00653		-0.8437348	
HMGB1P1		-0.84500396	
SLC47A1		-0.845315	
HOMER3		-0.84533995	
ABCF2P1		-0.8456979	
KREMEN1		-0.84636146	
CUEDC1		-0.84663624	
DNA2		-0.84667045	
BPGM		-0.8466883	
DDX11-AS1		-0.84784734	
FZD1		-0.84819764	
HASPIN		-0.8486969	
SLC5A6		-0.8487835	
BMT2		-0.8487887	
FBXO15		-0.8492005	
PMS2P3		-0.84920347	
POLR2J		-0.8500779	
PPM1K-DT		-0.85020167	
GABARAP		-0.8514012	
DEPTOR		-0.8514212	
ZMYND10		-0.8518677	
EMILIN1		-0.85219544	
BPHL		-0.8525303	
HMGB2		-0.8527331	
RNF14P3		-0.85292107	
SLC26A1		-0.85317343	
C6orf201		-0.8541906	
SLC9B1		-0.85445654	
CTBS		-0.8546422	
INTS7		-0.8561262	
ARHGEF39		-0.8568666	
TMEM81		-0.857043	
C1RL		-0.85717976	
IFITM3P2		-0.85762167	
ANKRD11		-0.8577916	
MIR205HG		-0.857816	
PDE8B		-0.8579693	
ANKRD11P2		-0.8582999	
ENTPD1		-0.85854596	
PIP4K2A		-0.8590282	
ABLIM1		-0.85936576	
P2RX6		-0.85972416	
GSTM4		-0.86003405	
CCDC185		-0.8604437	
RPGR		-0.86047304	
THSD4		-0.8607366	
POTEF		-0.8608631	
LGALS9		-0.8608913	
UBE2L6		-0.8614133	
DLG5		-0.86146015	
MIR25		-0.86273247	
SKA1		-0.86278015	
CLPB		-0.86335474	
LARGE2		-0.86375636	
JMY		-0.86387724	
RN7SKP150		-0.8645559	
MTPN		-0.8648864	
B3GALT5-AS1		-0.8654091	
CASP2		-0.86633545	
GPR158		-0.8663825	
HLA-DQB1		-0.8665188	
TMEM150C		-0.86666876	
KARS1		-0.8670756	
PPP2R3A		-0.8680923	
ZSCAN5A-AS1		-0.86839104	
ERLIN1		-0.86886615	
SMC6		-0.86916786	
DNAH17-AS1		-0.86926365	
THNSL1		-0.8694425	
REPIN1		-0.8699333	
APP-DT		-0.87011445	
FAHD2B		-0.8705374	
AXIN1		-0.8708206	
AGAP12P		-0.8709023	
FIBIN		-0.8710915	
AQP8		-0.8711566	
PODNL1		-0.87118834	
TRDMT1		-0.8718702	
KYNU		-0.8719391	
ATXN7L1		-0.8726023	
LINC02881		-0.87289506	
EFCAB6-DT		-0.8736481	
E2F6		-0.8737614	
MOK		-0.8739295	
KCTD21-AS1		-0.8740444	
F2R		-0.8740986	
IAH1		-0.87416667	
TSHZ3		-0.87447304	
SMYD5		-0.8746959	
SASS6		-0.87470496	
H2BC11		-0.8752712	
ANKFY1		-0.8759669	
SUGT1P4-STRA6LP		-0.8766923	
SLC4A8		-0.87682086	
SYT13		-0.87683576	
NOG		-0.87715393	
C1orf220		-0.8773531	
RPL22P13		-0.8776115	
PALLD		-0.877652	
STAG3L3		-0.8778663	
SMC2-DT		-0.8779187	
LHFPL5		-0.8780092	
TPI1P1		-0.87806785	
ZNF277		-0.87825054	
SPDYE6		-0.8791661	
CBWD6		-0.87926227	
PCSK5		-0.8793468	
SFMBT2		-0.88027334	
DEGS2		-0.880772	
N4BP3		-0.8815329	
CPSF4		-0.88153803	
GAS8		-0.88168204	
FKBP4P6		-0.8819658	
TMEM18		-0.88245887	
XRCC4		-0.8827096	
FGFRL1		-0.883143	
CFAP58-DT		-0.8831999	
MDH2		-0.88342166	
SPINK4		-0.8840149	
CNGA4		-0.8844078	
ANO5		-0.8851312	
LGR4		-0.8853187	
IFNL2		-0.88536906	
C17orf100		-0.8865526	
YBX3		-0.8870905	
RCN1		-0.88796705	
ATP13A3		-0.8885597	
CXCL12		-0.8889991	
TBILA		-0.88903797	
HEXA		-0.88917565	
EVL		-0.8895887	
TSKU		-0.8902843	
SINHCAF		-0.89048785	
ZBED3-AS1		-0.8906277	
ITFG2		-0.8910046	
GPRC5D		-0.8911519	
NCF4		-0.89150476	
ZCCHC2		-0.8918667	
CFAP91		-0.8920218	
H4C4		-0.8921451	
SUGT1-DT		-0.8924835	
TCAF1P1		-0.89285797	
ZNF583		-0.89304084	
KCTD3		-0.8933212	
PACC1		-0.8939996	
MSLN		-0.8942823	
HSP90AA3P		-0.89454675	
AGAP10P		-0.89484334	
GSG1		-0.89604837	
SRI		-0.8962131	
MRPL22		-0.8962231	
PCSK6		-0.896408	
SLC37A3		-0.89649665	
IFNL3		-0.89691675	
FAR2P1		-0.8975459	
PLXDC2		-0.8978423	
ISM1-AS1		-0.89816225	
PDSS1		-0.89829487	
PCDH15		-0.89830106	
IFIT5		-0.8998347	
CCDC74A		-0.8998447	
LMAN1		-0.90018725	
TPI1P2		-0.9004534	
ME2		-0.9006615	
HSPH1		-0.9009843	
LINC02861		-0.9012881	
CORO1C		-0.9015721	
EEF1DP7		-0.9017942	
CMSS1		-0.90228385	
FNDC3A		-0.90259653	
GSTM3		-0.90284956	
SH3BP1		-0.90312356	
BCL11B		-0.9034706	
ECSIT		-0.9043589	
HSBP1L1		-0.9044016	
PIAS2		-0.9044107	
WDR41		-0.9049225	
CCNY-AS1		-0.9053863	
PCDHB18P		-0.9057955	
ST3GAL2		-0.90608484	
CTDSPL		-0.90643203	
ACTR3B		-0.9076454	
PDIA6		-0.90786976	
ADARB2		-0.90796834	
ATP10D		-0.908577	
SNORA7B		-0.9090799	
ABHD11		-0.90965104	
RPL7AP26		-0.9097607	
PLOD3		-0.91042936	
WNT10B		-0.91044515	
PCED1B		-0.91048384	
S100A6		-0.9105863	
ADAM2		-0.91131467	
WDR4		-0.91222465	
S100A3		-0.9131006	
GTF2F2P1		-0.91391015	
ZBED3		-0.91427416	
SAP30		-0.9143694	
TYRP1		-0.9148204	
SH3PXD2B		-0.9156943	
MLLT10P1		-0.91616166	
HMMR		-0.9164966	
ATP6V1F		-0.91719854	
SLC35G1		-0.91839415	
ADCY2		-0.9188587	
MACROD2		-0.9191312	
DNAJC18		-0.9196155	
SEPTIN14P12		-0.9196499	
PDZRN3		-0.9202232	
LRRC74B		-0.92056537	
NDUFA5P11		-0.9206954	
SNX25P1		-0.92117	
MNX1		-0.9222822	
HPF1		-0.9231363	
TAS2R19		-0.92342645	
PIGO		-0.9238167	
ANGEL2		-0.92398643	
NUP88		-0.9241606	
SLC2A1		-0.9261701	
DOC2GP		-0.9263991	
GALNT6		-0.926552	
NLRC5		-0.9266732	
FAM185A		-0.92667675	
CDV3		-0.92702514	
PHBP3		-0.9282434	
RFXANK		-0.92852503	
ZDHHC1		-0.9291203	
FRG1JP		-0.9291777	
TRAPPC2L		-0.9306462	
COL4A5		-0.9306956	
TNFRSF25		-0.9310159	
FBXO38-DT		-0.9316315	
HPS1		-0.9316384	
KIF6		-0.9321318	
PLIN5		-0.93296844	
NFIA		-0.93349	
PDIA4		-0.9340483	
ITPKA		-0.93440014	
MLLT10		-0.9347471	
TAX1BP3		-0.9348361	
VPS36		-0.9349065	
ARC		-0.9349336	
PLAC8L1		-0.93525046	
SYT5		-0.9354996	
MTHFD2		-0.93590486	
TRPM5		-0.9370644	
OFCC1		-0.93718475	
GTF2IRD1		-0.9373273	
SNORD9		-0.9374596	
CAPN11		-0.9379018	
MT1X		-0.9381413	
BRI3		-0.9383028	
PPIF		-0.93897974	
LINC00612		-0.940179	
MICU1		-0.9414419	
KCNG1		-0.941472	
ALOX12-AS1		-0.9421665	
PIGS		-0.9422823	
BARX2		-0.9423102	
TRIM14		-0.9424451	
C4orf46		-0.94248515	
LINC01410		-0.9425141	
TSC22D1-AS1		-0.9426953	
EDDM13		-0.9431048	
NDUFAF2P1		-0.9432494	
EEF1E1P1		-0.9435821	
TRIB2		-0.9435865	
DDX12P		-0.9447391	
GEMIN5		-0.9448532	
TMEM120A		-0.9452414	
GPM6A		-0.94525045	
ARAP3		-0.9453501	
PCDH10		-0.9454947	
SIGMAR1		-0.9455546	
SCAMP1-AS1		-0.94567686	
EPHB4		-0.9458184	
FABP5		-0.94753	
PSMB6		-0.94927084	
DNAI3		-0.94969124	
MAGOHB		-0.949921	
SLCO3A1		-0.9501598	
EMG1		-0.9502915	
SNORD91B		-0.9516174	
PARVB		-0.95204157	
CRB2		-0.9522126	
SLC43A1		-0.95239854	
YBX2		-0.95291716	
SPDYE19P		-0.9537203	
AMFR		-0.953733	
ADCY9		-0.95447534	
ATP5MFP2		-0.95452	
TFF3		-0.9548361	
CAD		-0.9551127	
GTPBP10		-0.95647085	
PPID		-0.95651186	
SUGP1		-0.9570014	
RFC2		-0.95732796	
ACADVL		-0.957428	
STX8		-0.9575634	
SNORD3A		-0.9580209	
DBF4P1		-0.9581391	
LINC02301		-0.959021	
ANAPC7		-0.959465	
ERFE		-0.95991087	
PELP1-DT		-0.9606156	
CNIH2		-0.9614938	
SEPHS1P4		-0.96159554	
HSF2		-0.9619399	
KIF26B		-0.96232766	
FOSL2		-0.9627028	
KMT2E-AS1		-0.96273875	
GRB10		-0.96297944	
ABCD3		-0.9636341	
H4C8		-0.96384066	
NEMP1		-0.9639327	
MCTP2		-0.96418864	
RPP40		-0.9644276	
N4BP2L2-IT2		-0.96571916	
TXNDC17		-0.9659363	
C12orf60		-0.9668314	
RNASEH2C		-0.9671152	
CAPZA2		-0.96732825	
NHP2		-0.9676261	
YBX3P1		-0.96799475	
ITGB2-AS1		-0.96839327	
TSPY26P		-0.96844816	
DNAJA1		-0.96877736	
PFAS		-0.96930015	
KBTBD11-OT1		-0.96961236	
TLX1		-0.97029	
ATP6V1E2		-0.9706287	
GPD2		-0.97093695	
KLF9		-0.97136414	
SIAE		-0.9715115	
ADRB1		-0.9723907	
CCDC169		-0.9724996	
SGK3		-0.97373897	
SUPV3L1		-0.9739073	
HTR7		-0.9742603	
SLC45A3		-0.97507536	
DLGAP4-AS1		-0.97525626	
ANKRD31		-0.9757084	
BISPR		-0.9758252	
PARD6G-AS1		-0.9763322	
TOX2		-0.9764815	
CFAP70		-0.9778688	
FA2H		-0.978179	
NHP2P1		-0.97825646	
FRRS1		-0.97864604	
RPA4		-0.97867745	
ALMS1-IT1		-0.97869116	
PTCD3		-0.9795778	
DUX4L50		-0.97967106	
DPY19L1P2		-0.9801139	
ZNF711		-0.9802748	
DHTKD1		-0.9805649	
A2M-AS1		-0.9820891	
IGSF8		-0.98256844	
TGIF2		-0.98283863	
DARS2		-0.98291665	
SPNS1		-0.9833648	
IGDCC4		-0.9837515	
PRORSD1P		-0.9848533	
POLR3G		-0.9848552	
TCOF1		-0.98501426	
LAMTOR5-AS1		-0.9852464	
CEP72-DT		-0.9855566	
GPN3		-0.9857721	
DHDDS-AS1		-0.9858234	
OTUD7A		-0.98599565	
LINC01134		-0.9868616	
TNPO3		-0.9868863	
TENT5B		-0.9871492	
JARID2		-0.98882747	
MPPED2-AS1		-0.9902476	
HDAC11		-0.9905006	
PEX11A		-0.9907996	
DUS4L		-0.9913038	
MYOF		-0.99170864	
IFNAR2		-0.9918878	
RPL23AP18		-0.9921658	
SIMC1		-0.99229676	
TMC2		-0.993483	
NOPCHAP1		-0.99402595	
CFAP97		-0.99410814	
REL		-0.99487907	
SMIM27		-0.9965039	
ZNRF1		-0.9966301	
KIAA1217		-0.99804395	
TUBB3		-0.99836797	
PARTICL		-0.9984109	
CCT5P1		-0.99853086	
FDXR		-0.9988029	
SEPTIN3		-0.9988458	
NDUFB2		-0.9995903	
FXYD5		-1.0005579	
DPY19L2P3		-1.00056	
CFAP300		-1.0018388	
PDCD1		-1.0024958	
ZNF56P		-1.0028746	
ADAMTS10		-1.0032761	
SERPINA4		-1.003487	
STAM-DT		-1.0046443	
RBM11		-1.0048058	
LINC00310		-1.0050751	
RIOK1		-1.0051386	
TFAP2C		-1.0054717	
ORC5		-1.0054778	
MFN1P1		-1.00585	
PDCD2L		-1.0061234	
TUBB4A		-1.0066545	
WDR17		-1.0080408	
FERMT1		-1.0082678	
CDH23		-1.0084192	
C1GALT1		-1.0092726	
DECR2		-1.0096502	
IFITM3P6		-1.0101185	
DDC		-1.0105785	
PSMC2		-1.0107685	
C1orf162		-1.0115325	
SUMO2P17		-1.0120293	
KCNK7		-1.0131226	
SLC46A2		-1.0132463	
PMS2P2		-1.0132738	
C1orf21		-1.0133268	
PHF21B		-1.0135688	
BCAP29		-1.014136	
PLCG2		-1.0143857	
ZC3HC1		-1.0154768	
GCA		-1.0159483	
ADPRH		-1.0159991	
ZNF521		-1.0168809	
MAPK15		-1.0179166	
RPH3AL		-1.0179228	
CBFA2T3		-1.0181279	
MTRR		-1.0183897	
GGH		-1.0186713	
FLNB-AS1		-1.0188415	
HSPA12A		-1.0189409	
NEK3		-1.0192791	
QSOX2		-1.019848	
SHOC1		-1.0203259	
FAM126A		-1.0205073	
WBP11P1		-1.0205101	
CENPH		-1.0205407	
TMX3		-1.0205729	
KLRG1		-1.0215096	
USP2-AS1		-1.0218072	
NDUFA5		-1.0223006	
SLC66A3		-1.0223202	
NEK2P4		-1.0226597	
PLEKHG5		-1.0227507	
C2orf74		-1.0231009	
LOXL2		-1.0234102	
FAM21FP		-1.0236557	
STARD13		-1.02482	
FOCAD-AS1		-1.0249922	
SEMA6C		-1.0258924	
PCDHB14		-1.0265316	
MEAK7		-1.027	
PSMB10		-1.0270922	
THOC1-DT		-1.0272661	
C16orf95		-1.0276712	
NKAIN2		-1.0277735	
USP2		-1.0278945	
CCNO-DT		-1.0285538	
HYAL2		-1.0287266	
FOXD2-AS1		-1.0293256	
NUDT13		-1.0297261	
S1PR3		-1.0298797	
AMN1		-1.030694	
PRSS16		-1.0315458	
ZNF516-DT		-1.0325286	
KLF13		-1.0325629	
NEK2		-1.0326092	
OTOS		-1.0327541	
B2M		-1.0331938	
B4GALT1		-1.0347973	
HLA-K		-1.0360776	
DBNDD1		-1.0366267	
CIR1P1		-1.0376368	
CDH26		-1.0385271	
ACOX2		-1.0385308	
ZNF346-IT1		-1.0390826	
CCDC77		-1.0398551	
LRRC23		-1.0399715	
ING2		-1.0405117	
F2RL1		-1.0406474	
SLC19A2		-1.0415461	
LMX1B		-1.0421278	
FGD1		-1.0422847	
FMN1		-1.0439191	
RPP38-DT		-1.0448865	
ZNF236-DT		-1.0459547	
PTCD1		-1.0482782	
ZNRF2P2		-1.0484531	
REPIN1-AS1		-1.0486573	
MYBBP1A		-1.0489774	
HRH3		-1.0494747	
ADORA2B		-1.0495895	
APRT		-1.050719	
PGM5P2		-1.0513706	
YARS2		-1.0514046	
FBXO10		-1.0527068	
WDR35		-1.0548047	
CHADL		-1.0555578	
FAM3C2P		-1.0556828	
ZNF658B		-1.0580812	
PAXIP1		-1.0585866	
DDX11		-1.0592012	
AFG3L1P		-1.0612667	
TEX52		-1.0617667	
CDRT15P6		-1.062402	
BANF1P2		-1.0626711	
BMP8B-AS1		-1.063216	
SERTAD2		-1.0650855	
AP4M1		-1.0654998	
CD47		-1.067	
STOX2		-1.0671464	
GMIP		-1.0682901	
NAPEPLD		-1.068939	
MIPEP		-1.0693616	
TPBG		-1.0694298	
CCNO		-1.0704894	
MIR3936HG		-1.0717007	
KCNH1		-1.072257	
SUSD4		-1.0739703	
NLN		-1.0754586	
ZNF670-ZNF695		-1.0756025	
RFESD		-1.0762202	
POLA1		-1.0768868	
USP5		-1.0773071	
PMAIP1		-1.0775199	
GPC2		-1.0781819	
SSBP1		-1.0795205	
WNT10A		-1.079803	
RN7SL181P		-1.0800284	
ARL9		-1.0802716	
EXOC4		-1.0816038	
ADAMTS9		-1.0818163	
LINC01393		-1.0824078	
LSM8		-1.0825884	
SOHLH2		-1.0837038	
FEM1A		-1.0842261	
ABCB8		-1.0850192	
GM2A		-1.0866501	
NPM3		-1.0870397	
PLSCR1		-1.088824	
ZNRF2P1		-1.089297	
KIF21B		-1.0896468	
FHL3		-1.0908144	
ITGB2		-1.091237	
FKBP11		-1.0916829	
RASA3		-1.0922807	
TMEM38B		-1.0929618	
TTC30A		-1.0931115	
MATK		-1.0956091	
ASS1P10		-1.0962657	
UBE2T		-1.0972555	
CYP3A5		-1.0977604	
MIR503HG		-1.098607	
KIF5A		-1.0986677	
TAF12-DT		-1.0988387	
NMU		-1.0989783	
CERKL		-1.0992754	
HEXB		-1.1007776	
CLEC19A		-1.1010133	
WDR18		-1.1010579	
OSMR		-1.1023661	
H3C1		-1.102389	
FASTKD2		-1.1026706	
PARD6G		-1.103486	
C1QBP		-1.1034862	
RALGPS2-AS1		-1.1037749	
GPR173		-1.1045101	
SPAG5		-1.1045835	
HELZ2		-1.1047426	
CYBB		-1.1049109	
TSSK6		-1.1053848	
NAA38		-1.1059828	
LMOD1		-1.1070013	
CEP43		-1.1071978	
S1PR5		-1.1075615	
LINC01730		-1.1087812	
LINC01004		-1.1090195	
MXRA7P1		-1.109966	
GSTK1		-1.1106105	
NAB2		-1.1109809	
TCAF1		-1.1119533	
CCDC171		-1.1119863	
ZNF232-AS1		-1.1121837	
TRAPPC11		-1.1131778	
SFXN4		-1.1132777	
CDC42EP3		-1.1137391	
CHST12		-1.1142727	
MYB-AS1		-1.1144884	
FAM234B		-1.1159999	
ANKRD36		-1.1161305	
SPA17		-1.1163869	
ENDOD1		-1.1172239	
PNPT1		-1.1178416	
AKR7A2P1		-1.120025	
NAF1		-1.120253	
KDM7A		-1.1209929	
MIATNB		-1.1210845	
FDXACB1		-1.1215901	
RN7SL417P		-1.1223311	
ADAM32		-1.1225762	
WIPF1		-1.1244805	
ADAMTSL5		-1.1246942	
LINC02767		-1.1251894	
RINT1		-1.1256349	
ZNHIT1		-1.1265295	
FIS1		-1.1269935	
SHLD2P3		-1.1293067	
CENPU		-1.1295435	
ASS1P3		-1.1311153	
MET		-1.13127	
LMBR1		-1.1330761	
LYSMD1		-1.1342	
NXNL2		-1.1342956	
GATAD2A		-1.1345066	
POLR2J2		-1.1349807	
TAS2R6P		-1.1354756	
CNNM3		-1.1357638	
SNHG4		-1.1361681	
BCL2L11		-1.1362443	
SATB2-AS1		-1.1362473	
NMNAT3		-1.1364872	
TMEM37		-1.1373829	
MUC1		-1.1374803	
NRIP1		-1.1378405	
SPHK1		-1.1383159	
DPY19L1P1		-1.1390098	
UTP25		-1.1405681	
DDX47		-1.1410675	
PCDHB15		-1.1423136	
LINC01588		-1.1425313	
CALU		-1.1439021	
PRKG2		-1.144787	
PCDHB10		-1.1458646	
TST		-1.1467816	
SP110		-1.1469598	
CELSR1		-1.1474879	
